timestamp,open,high,low,close
1667365200000,0.98841,0.98928,0.98831,0.98874
1667368800000,0.98876,0.98894,0.98783,0.98825
1667372400000,0.98824,0.98855,0.98709,0.98842
1667376000000,0.98842,0.99067,0.9879,0.98999
1667379600000,0.98999,0.99054,0.98864,0.99048
1667383200000,0.99049,0.99118,0.98942,0.99012
1667386800000,0.99014,0.99055,0.98867,0.98976
1667390400000,0.98976,0.99077,0.98842,0.99059
1667394000000,0.99061,0.9915,0.98879,0.98941
1667397600000,0.98942,0.98943,0.98722,0.98733
1667401200000,0.98735,0.9886,0.98641,0.98742
1667404800000,0.98744,0.98763,0.98586,0.98673
1667408400000,0.98672,0.98915,0.98587,0.98798
1667412000000,0.98802,0.99757,0.98731,0.98847
1667415600000,0.98845,0.99047,0.98224,0.98285
1667419200000,0.98285,0.98312,0.98129,0.98145
1667422800000,0.98139,0.9818,0.98131,0.98155
1667426400000,0.98149,0.98317,0.98122,0.98146
1667430000000,0.98146,0.98181,0.98098,0.98138
1667433600000,0.98141,0.98225,0.98098,0.98208
1667437200000,0.98207,0.98394,0.98198,0.98309
1667440800000,0.98307,0.98391,0.98261,0.98271
1667444400000,0.9827,0.98331,0.98241,0.9829
1667448000000,0.9829,0.9836,0.98275,0.98345
1667451600000,0.98346,0.98359,0.98242,0.98262
1667455200000,0.9826,0.9826,0.98097,0.98114
1667458800000,0.98114,0.98132,0.97729,0.97836
1667462400000,0.97835,0.979,0.97608,0.97673
1667466000000,0.97676,0.97702,0.97475,0.97532
1667469600000,0.97532,0.97563,0.97299,0.9745
1667473200000,0.97447,0.97513,0.97355,0.97392
1667476800000,0.97393,0.97634,0.97326,0.97407
1667480400000,0.97407,0.97614,0.9735,0.97443
1667484000000,0.97454,0.97946,0.97424,0.97854
1667487600000,0.97853,0.97872,0.9753,0.97579
1667491200000,0.97579,0.97694,0.97453,0.97479
1667494800000,0.97475,0.97539,0.97442,0.9747
1667498400000,0.97469,0.97564,0.97423,0.97534
1667502000000,0.97536,0.97614,0.97486,0.97512
1667505600000,0.97517,0.9752,0.97466,0.97468
1667509200000,0.97468,0.97505,0.97464,0.97488
1667512800000,0.97483,0.9755,0.97424,0.9751
1667516400000,0.97509,0.97517,0.97469,0.97488
1667520000000,0.97491,0.97599,0.97472,0.97526
1667523600000,0.97527,0.97664,0.97481,0.97636
1667527200000,0.97636,0.97711,0.97601,0.97665
1667530800000,0.97667,0.97736,0.97663,0.9773
1667534400000,0.97729,0.97883,0.97723,0.97861
1667538000000,0.97863,0.97906,0.97751,0.97752
1667541600000,0.97751,0.97964,0.97724,0.97801
1667545200000,0.97802,0.97856,0.97568,0.97637
1667548800000,0.97638,0.97834,0.97638,0.97736
1667552400000,0.97738,0.97907,0.97715,0.97752
1667556000000,0.97753,0.97961,0.97731,0.97917
1667559600000,0.97916,0.98115,0.9785,0.97968
1667563200000,0.97968,0.98509,0.9751,0.98473
1667566800000,0.98469,0.98814,0.98394,0.98664
1667570400000,0.98664,0.99404,0.98602,0.9929
1667574000000,0.99291,0.99334,0.9887,0.98951
1667577600000,0.98951,0.99169,0.98875,0.99148
1667581200000,0.99149,0.99275,0.99132,0.99231
1667584800000,0.99229,0.99492,0.99145,0.99483
1667588400000,0.99484,0.99664,0.99442,0.99605
1667592000000,0.99605,0.99635,0.99547,0.9956
1667595600000,0.9956,0.9956,0.9956,0.9956
1667599200000,0.9956,0.9956,0.9956,0.9956
1667602800000,0.9956,0.9956,0.9956,0.9956
1667606400000,0.9956,0.9956,0.9956,0.9956
1667610000000,0.9956,0.9956,0.9956,0.9956
1667613600000,0.9956,0.9956,0.9956,0.9956
1667617200000,0.9956,0.9956,0.9956,0.9956
1667620800000,0.9956,0.9956,0.9956,0.9956
1667624400000,0.9956,0.9956,0.9956,0.9956
1667628000000,0.9956,0.9956,0.9956,0.9956
1667631600000,0.9956,0.9956,0.9956,0.9956
1667635200000,0.9956,0.9956,0.9956,0.9956
1667638800000,0.9956,0.9956,0.9956,0.9956
1667642400000,0.9956,0.9956,0.9956,0.9956
1667646000000,0.9956,0.9956,0.9956,0.9956
1667649600000,0.9956,0.9956,0.9956,0.9956
1667653200000,0.9956,0.9956,0.9956,0.9956
1667656800000,0.9956,0.9956,0.9956,0.9956
1667660400000,0.9956,0.9956,0.9956,0.9956
1667664000000,0.9956,0.9956,0.9956,0.9956
1667667600000,0.9956,0.9956,0.9956,0.9956
1667671200000,0.9956,0.9956,0.9956,0.9956
1667674800000,0.9956,0.9956,0.9956,0.9956
1667678400000,0.9956,0.9956,0.9956,0.9956
1667682000000,0.9956,0.9956,0.9956,0.9956
1667685600000,0.9956,0.9956,0.9956,0.9956
1667689200000,0.9956,0.9956,0.9956,0.9956
1667692800000,0.9956,0.9956,0.9956,0.9956
1667696400000,0.9956,0.9956,0.9956,0.9956
1667700000000,0.9956,0.9956,0.9956,0.9956
1667703600000,0.9956,0.9956,0.9956,0.9956
1667707200000,0.9956,0.9956,0.9956,0.9956
1667710800000,0.9956,0.9956,0.9956,0.9956
1667714400000,0.9956,0.9956,0.9956,0.9956
1667718000000,0.9956,0.9956,0.9956,0.9956
1667721600000,0.9956,0.9956,0.9956,0.9956
1667725200000,0.9956,0.9956,0.9956,0.9956
1667728800000,0.9956,0.9956,0.9956,0.9956
1667732400000,0.9956,0.9956,0.9956,0.9956
1667736000000,0.9956,0.9956,0.9956,0.9956
1667739600000,0.9956,0.9956,0.9956,0.9956
1667743200000,0.9956,0.9956,0.9956,0.9956
1667746800000,0.9956,0.9956,0.9956,0.9956
1667750400000,0.9956,0.9956,0.9956,0.9956
1667754000000,0.9956,0.9956,0.9956,0.9956
1667757600000,0.9956,0.9956,0.9956,0.9956
1667761200000,0.9956,0.9956,0.9956,0.9956
1667764800000,0.9956,0.9956,0.9956,0.9956
1667768400000,0.9956,0.9956,0.9956,0.9956
1667772000000,0.99036,0.99294,0.99001,0.99207
1667775600000,0.99257,0.99446,0.99179,0.99281
1667779200000,0.99282,0.99469,0.99281,0.99325
1667782800000,0.99325,0.99404,0.99175,0.99302
1667786400000,0.99302,0.99389,0.99273,0.99374
1667790000000,0.99375,0.99448,0.99251,0.99373
1667793600000,0.99373,0.9943,0.99359,0.99388
1667797200000,0.99389,0.99553,0.99378,0.99442
1667800800000,0.9944,0.99484,0.99388,0.99398
1667804400000,0.99403,0.99472,0.99239,0.99278
1667808000000,0.99277,0.99898,0.99245,0.99864
1667811600000,0.99862,1.0007,0.99805,0.99853
1667815200000,0.99854,0.99952,0.99794,0.99815
1667818800000,0.99815,0.99894,0.99747,0.9981
1667822400000,0.9981,0.99877,0.99657,0.99871
1667826000000,0.99874,0.99981,0.99755,0.99938
1667829600000,0.99939,1.00058,0.99808,0.99885
1667833200000,0.99886,1.00023,0.9981,1.00008
1667836800000,1.00009,1.00025,0.99883,0.99966
1667840400000,0.99966,1.00265,0.99937,1.00217
1667844000000,1.00216,1.00313,1.00192,1.00307
1667847600000,1.00308,1.0034,1.0025,1.00263
1667851200000,1.00265,1.00311,1.00186,1.00203
1667854800000,1.00203,1.00247,1.0018,1.00182
1667858400000,1.00184,1.00196,1.00144,1.00175
1667862000000,1.00177,1.00219,1.00151,1.00173
1667865600000,1.00172,1.00308,1.00151,1.00271
1667869200000,1.00273,1.00276,1.00108,1.00138
1667872800000,1.00138,1.00156,1.00068,1.00074
1667876400000,1.00075,1.00147,1.00062,1.00132
1667880000000,1.00133,1.00144,1.00034,1.00057
1667883600000,1.00058,1.00073,0.99952,0.99953
1667887200000,0.99956,1.00076,0.99953,0.99989
1667890800000,0.99991,1.00043,0.99869,0.99992
1667894400000,0.99993,1.00054,0.99785,0.99824
1667898000000,0.99825,1.00034,0.99715,1.00032
1667901600000,1.00034,1.00047,0.99929,0.99945
1667905200000,0.99944,1.00096,0.99895,0.99981
1667908800000,0.99982,1.00015,0.99851,0.99935
1667912400000,0.99937,1.00045,0.99915,0.99993
1667916000000,0.99993,1.00124,0.99984,1.00112
1667919600000,1.0011,1.0073,1.00105,1.00659
1667923200000,1.00662,1.0094,1.00602,1.00873
1667926800000,1.00873,1.00937,1.00795,1.00882
1667930400000,1.00881,1.00963,1.00606,1.00672
1667934000000,1.00671,1.00768,1.00539,1.00725
1667937600000,1.00724,1.00827,1.00693,1.00714
1667941200000,1.00712,1.00762,1.00694,1.00708
1667944800000,1.00707,1.00753,1.00707,1.00732
1667948400000,1.0073,1.00848,1.00717,1.00804
1667952000000,1.00804,1.00804,1.00616,1.00636
1667955600000,1.00638,1.0073,1.0059,1.00628
1667959200000,1.00627,1.00829,1.00627,1.00813
1667962800000,1.00813,1.0088,1.00699,1.00716
1667966400000,1.00715,1.00729,1.00644,1.00691
1667970000000,1.00693,1.0073,1.00634,1.00682
1667973600000,1.00682,1.00702,1.0056,1.00585
1667977200000,1.00586,1.00714,1.00585,1.00642
1667980800000,1.00643,1.00852,1.00629,1.00692
1667984400000,1.00693,1.00709,1.00401,1.00468
1667988000000,1.00467,1.00533,1.00338,1.00455
1667991600000,1.00454,1.00643,1.00452,1.0054
1667995200000,1.0054,1.00565,1.00405,1.00496
1667998800000,1.00494,1.00503,1.00225,1.00283
1668002400000,1.00289,1.00408,1.00108,1.0018
1668006000000,1.00181,1.00861,1.0012,1.00277
1668009600000,1.00276,1.00526,1.00275,1.00363
1668013200000,1.00362,1.00425,1.00222,1.00268
1668016800000,1.0027,1.00309,1.00032,1.00123
1668020400000,1.0012,1.00146,0.99927,1.00024
1668024000000,1.00024,1.00153,1.00013,1.00099
1668027600000,1.001,1.00157,1.0007,1.00091
1668031200000,1.00091,1.00126,1.00076,1.00119
1668034800000,1.00118,1.00204,1.00089,1.0019
1668038400000,1.0019,1.00269,1.00151,1.00208
1668042000000,1.00209,1.00289,1.00186,1.00235
1668045600000,1.00236,1.00247,1.00101,1.00167
1668049200000,1.00166,1.0029,1.00149,1.0026
1668052800000,1.00262,1.0029,1.00231,1.00286
1668056400000,1.00286,1.00382,1.00258,1.00343
1668060000000,1.00344,1.00428,1.00285,1.00317
1668063600000,1.00315,1.00315,0.99962,0.99976
1668067200000,0.99974,1.00139,0.99861,0.9991
1668070800000,0.9991,0.99915,0.99593,0.99608
1668074400000,0.9961,0.99691,0.99362,0.99549
1668078000000,0.9955,0.99573,0.99354,0.99441
1668081600000,0.99444,0.99515,0.99413,0.99491
1668085200000,0.99488,1.01596,0.99422,1.01223
1668088800000,1.01227,1.01676,1.01098,1.01638
1668092400000,1.0164,1.01851,1.01419,1.01809
1668096000000,1.0181,1.01811,1.01472,1.01744
1668099600000,1.01745,1.01757,1.01283,1.01424
1668103200000,1.01423,1.01616,1.01423,1.0158
1668106800000,1.01579,1.01819,1.01568,1.01811
1668110400000,1.01812,1.01973,1.01779,1.01965
1668114000000,1.01968,1.02218,1.01949,1.0208
1668117600000,1.02033,1.02055,1.01952,1.01958
1668121200000,1.01976,1.02041,1.01883,1.01914
1668124800000,1.01915,1.01963,1.01756,1.01848
1668128400000,1.01851,1.019,1.0163,1.01662
1668132000000,1.0166,1.0198,1.0166,1.01941
1668135600000,1.01941,1.01956,1.01818,1.01839
1668139200000,1.01842,1.01942,1.01776,1.01922
1668142800000,1.0192,1.0223,1.01893,1.02189
1668146400000,1.02189,1.02346,1.02078,1.02173
1668150000000,1.02173,1.02533,1.0211,1.02445
1668153600000,1.02445,1.02737,1.02261,1.02701
1668157200000,1.02702,1.02715,1.02406,1.02689
1668160800000,1.02692,1.02797,1.02539,1.02554
1668164400000,1.02555,1.02946,1.02544,1.02906
1668168000000,1.02908,1.03137,1.02837,1.03089
1668171600000,1.03092,1.03242,1.03022,1.03116
1668175200000,1.03117,1.03234,1.02657,1.02878
1668178800000,1.02877,1.03268,1.02749,1.03262
1668182400000,1.03262,1.03389,1.03123,1.03328
1668186000000,1.03327,1.0345,1.0329,1.03419
1668189600000,1.03417,1.03593,1.0338,1.03569
1668193200000,1.03568,1.0364,1.03492,1.03622
1668196800000,1.03622,1.03622,1.03481,1.03574
1668200400000,1.03574,1.03594,1.03493,1.03538
1668204000000,1.03538,1.03538,1.03538,1.03538
1668207600000,1.03538,1.03538,1.03538,1.03538
1668211200000,1.03538,1.03538,1.03538,1.03538
1668214800000,1.03538,1.03538,1.03538,1.03538
1668218400000,1.03538,1.03538,1.03538,1.03538
1668222000000,1.03538,1.03538,1.03538,1.03538
1668225600000,1.03538,1.03538,1.03538,1.03538
1668229200000,1.03538,1.03538,1.03538,1.03538
1668232800000,1.03538,1.03538,1.03538,1.03538
1668236400000,1.03538,1.03538,1.03538,1.03538
1668240000000,1.03538,1.03538,1.03538,1.03538
1668243600000,1.03538,1.03538,1.03538,1.03538
1668247200000,1.03538,1.03538,1.03538,1.03538
1668250800000,1.03538,1.03538,1.03538,1.03538
1668254400000,1.03538,1.03538,1.03538,1.03538
1668258000000,1.03538,1.03538,1.03538,1.03538
1668261600000,1.03538,1.03538,1.03538,1.03538
1668265200000,1.03538,1.03538,1.03538,1.03538
1668268800000,1.03538,1.03538,1.03538,1.03538
1668272400000,1.03538,1.03538,1.03538,1.03538
1668276000000,1.03538,1.03538,1.03538,1.03538
1668279600000,1.03538,1.03538,1.03538,1.03538
1668283200000,1.03538,1.03538,1.03538,1.03538
1668286800000,1.03538,1.03538,1.03538,1.03538
1668290400000,1.03538,1.03538,1.03538,1.03538
1668294000000,1.03538,1.03538,1.03538,1.03538
1668297600000,1.03538,1.03538,1.03538,1.03538
1668301200000,1.03538,1.03538,1.03538,1.03538
1668304800000,1.03538,1.03538,1.03538,1.03538
1668308400000,1.03538,1.03538,1.03538,1.03538
1668312000000,1.03538,1.03538,1.03538,1.03538
1668315600000,1.03538,1.03538,1.03538,1.03538
1668319200000,1.03538,1.03538,1.03538,1.03538
1668322800000,1.03538,1.03538,1.03538,1.03538
1668326400000,1.03538,1.03538,1.03538,1.03538
1668330000000,1.03538,1.03538,1.03538,1.03538
1668333600000,1.03538,1.03538,1.03538,1.03538
1668337200000,1.03538,1.03538,1.03538,1.03538
1668340800000,1.03538,1.03538,1.03538,1.03538
1668344400000,1.03538,1.03538,1.03538,1.03538
1668348000000,1.03538,1.03538,1.03538,1.03538
1668351600000,1.03538,1.03538,1.03538,1.03538
1668355200000,1.03538,1.03538,1.03538,1.03538
1668358800000,1.03538,1.03538,1.03538,1.03538
1668362400000,1.03538,1.03538,1.03538,1.03538
1668366000000,1.03538,1.03538,1.03538,1.03538
1668369600000,1.03538,1.03538,1.03538,1.03538
1668373200000,1.03538,1.03538,1.03538,1.03538
1668376800000,1.03354,1.03411,1.03141,1.03167
1668380400000,1.03168,1.03341,1.03144,1.03266
1668384000000,1.03266,1.03361,1.03236,1.03326
1668387600000,1.03326,1.03501,1.03211,1.03272
1668391200000,1.03274,1.03306,1.03164,1.03259
1668394800000,1.03262,1.03343,1.0322,1.03267
1668398400000,1.03265,1.0327,1.03051,1.03122
1668402000000,1.03123,1.03128,1.02977,1.03002
1668405600000,1.03003,1.03268,1.03002,1.03246
1668409200000,1.0325,1.03285,1.03121,1.03275
1668412800000,1.03274,1.03504,1.03249,1.03444
1668416400000,1.03443,1.03446,1.03081,1.03125
1668420000000,1.03124,1.03178,1.02873,1.02926
1668423600000,1.02926,1.0294,1.02748,1.02838
1668427200000,1.02838,1.03359,1.02713,1.03339
1668430800000,1.03339,1.03356,1.03071,1.03176
1668434400000,1.03179,1.03261,1.02972,1.03133
1668438000000,1.03131,1.03358,1.03125,1.03298
1668441600000,1.033,1.03509,1.03245,1.03354
1668445200000,1.03355,1.03489,1.0332,1.03353
1668448800000,1.03354,1.03547,1.03335,1.03531
1668452400000,1.0353,1.03584,1.03461,1.03533
1668456000000,1.03535,1.03552,1.03282,1.03284
1668459600000,1.03284,1.0333,1.03252,1.03258
1668463200000,1.03259,1.03305,1.03225,1.03225
1668466800000,1.03226,1.03278,1.03151,1.03196
1668470400000,1.03196,1.03251,1.03125,1.03185
1668474000000,1.03185,1.03282,1.03121,1.03193
1668477600000,1.03193,1.03273,1.03153,1.03205
1668481200000,1.03205,1.03236,1.03134,1.03201
1668484800000,1.032,1.0323,1.03162,1.03211
1668488400000,1.03209,1.03348,1.03195,1.03318
1668492000000,1.03318,1.03437,1.03275,1.034
1668495600000,1.03405,1.0418,1.03387,1.04071
1668499200000,1.04069,1.04168,1.03934,1.04072
1668502800000,1.04071,1.04089,1.03883,1.04005
1668506400000,1.04015,1.04371,1.03949,1.04275
1668510000000,1.04278,1.04364,1.0409,1.0411
1668513600000,1.04113,1.0415,1.03974,1.04069
1668517200000,1.0407,1.04808,1.0392,1.04383
1668520800000,1.04388,1.04443,1.03806,1.04002
1668524400000,1.04002,1.04085,1.03607,1.0368
1668528000000,1.03681,1.03896,1.03605,1.03713
1668531600000,1.03714,1.03864,1.03482,1.03846
1668535200000,1.03849,1.03885,1.0293,1.0309
1668538800000,1.03091,1.03657,1.02799,1.03638
1668542400000,1.0364,1.03773,1.03526,1.03534
1668546000000,1.03533,1.03581,1.03431,1.03478
1668549600000,1.03465,1.03517,1.03435,1.0345
1668553200000,1.03449,1.03609,1.03395,1.03572
1668556800000,1.03574,1.03611,1.03356,1.03443
1668560400000,1.03442,1.03499,1.03307,1.03435
1668564000000,1.03435,1.03868,1.03413,1.03769
1668567600000,1.03771,1.03779,1.03523,1.03534
1668571200000,1.03533,1.0356,1.03373,1.0345
1668574800000,1.03453,1.03783,1.03407,1.03734
1668578400000,1.03734,1.03867,1.03658,1.03783
1668582000000,1.03784,1.04142,1.0375,1.04026
1668585600000,1.04026,1.04206,1.03876,1.04058
1668589200000,1.04058,1.04253,1.04041,1.04197
1668592800000,1.04197,1.04384,1.04152,1.04278
1668596400000,1.04281,1.04316,1.04112,1.04165
1668600000000,1.04166,1.0428,1.04089,1.04193
1668603600000,1.04192,1.04227,1.03841,1.03907
1668607200000,1.03908,1.04101,1.03723,1.0388
1668610800000,1.0388,1.04053,1.03726,1.04035
1668614400000,1.04035,1.04124,1.03908,1.03943
1668618000000,1.03942,1.03987,1.03716,1.03837
1668621600000,1.03838,1.0386,1.03545,1.03666
1668625200000,1.03666,1.03925,1.03665,1.03922
1668628800000,1.03922,1.04046,1.03828,1.03974
1668632400000,1.03976,1.0399,1.03891,1.0394
1668636000000,1.03913,1.03966,1.03908,1.03933
1668639600000,1.0394,1.03981,1.03913,1.03932
1668643200000,1.03933,1.03948,1.03854,1.03863
1668646800000,1.03863,1.03909,1.03739,1.03773
1668650400000,1.03772,1.03796,1.03622,1.037
1668654000000,1.03701,1.03738,1.03596,1.03716
1668657600000,1.0372,1.03811,1.03696,1.03708
1668661200000,1.03707,1.03833,1.03683,1.03801
1668664800000,1.038,1.03927,1.03769,1.03877
1668668400000,1.03875,1.03951,1.03699,1.03926
1668672000000,1.03926,1.04065,1.0385,1.03861
1668675600000,1.0386,1.03874,1.03566,1.03636
1668679200000,1.03635,1.037,1.03356,1.0338
1668682800000,1.03379,1.03512,1.03272,1.03464
1668686400000,1.03464,1.03548,1.03211,1.03324
1668690000000,1.03323,1.03533,1.03108,1.03121
1668693600000,1.03121,1.03481,1.03051,1.0335
1668697200000,1.03348,1.03494,1.03207,1.03286
1668700800000,1.03286,1.03427,1.03188,1.03387
1668704400000,1.03388,1.03566,1.03369,1.03499
1668708000000,1.035,1.03694,1.03481,1.03656
1668711600000,1.03655,1.03688,1.03591,1.03636
1668715200000,1.03637,1.03689,1.03576,1.03686
1668718800000,1.03685,1.03694,1.03635,1.03643
1668722400000,1.03643,1.03651,1.03598,1.03642
1668726000000,1.03632,1.03666,1.03602,1.03607
1668729600000,1.03606,1.03738,1.03569,1.03712
1668733200000,1.03712,1.03778,1.03617,1.03675
1668736800000,1.03674,1.03778,1.03647,1.03676
1668740400000,1.03675,1.03908,1.03672,1.03825
1668744000000,1.03824,1.03828,1.0361,1.03648
1668747600000,1.03648,1.03719,1.03618,1.03716
1668751200000,1.03715,1.03768,1.03596,1.03755
1668754800000,1.03755,1.03858,1.0367,1.03753
1668758400000,1.03753,1.03781,1.03421,1.03567
1668762000000,1.03567,1.03959,1.03483,1.03814
1668765600000,1.03813,1.03815,1.03602,1.03689
1668769200000,1.0369,1.03799,1.03634,1.0366
1668772800000,1.0366,1.03863,1.03579,1.03611
1668776400000,1.0361,1.03863,1.03564,1.03645
1668780000000,1.03647,1.03698,1.03298,1.03343
1668783600000,1.03342,1.03675,1.0326,1.03644
1668787200000,1.03644,1.03716,1.03419,1.0348
1668790800000,1.03481,1.03493,1.033,1.03332
1668794400000,1.03331,1.03371,1.03256,1.03309
1668798000000,1.03308,1.03336,1.03199,1.03279
1668801600000,1.03277,1.03329,1.03214,1.03248
1668805200000,1.03247,1.03254,1.03134,1.03235
1668808800000,1.03235,1.03235,1.03235,1.03235
1668812400000,1.03235,1.03235,1.03235,1.03235
1668816000000,1.03235,1.03235,1.03235,1.03235
1668819600000,1.03235,1.03235,1.03235,1.03235
1668823200000,1.03235,1.03235,1.03235,1.03235
1668826800000,1.03235,1.03235,1.03235,1.03235
1668830400000,1.03235,1.03235,1.03235,1.03235
1668834000000,1.03235,1.03235,1.03235,1.03235
1668837600000,1.03235,1.03235,1.03235,1.03235
1668841200000,1.03235,1.03235,1.03235,1.03235
1668844800000,1.03235,1.03235,1.03235,1.03235
1668848400000,1.03235,1.03235,1.03235,1.03235
1668852000000,1.03235,1.03235,1.03235,1.03235
1668855600000,1.03235,1.03235,1.03235,1.03235
1668859200000,1.03235,1.03235,1.03235,1.03235
1668862800000,1.03235,1.03235,1.03235,1.03235
1668866400000,1.03235,1.03235,1.03235,1.03235
1668870000000,1.03235,1.03235,1.03235,1.03235
1668873600000,1.03235,1.03235,1.03235,1.03235
1668877200000,1.03235,1.03235,1.03235,1.03235
1668880800000,1.03235,1.03235,1.03235,1.03235
1668884400000,1.03235,1.03235,1.03235,1.03235
1668888000000,1.03235,1.03235,1.03235,1.03235
1668891600000,1.03235,1.03235,1.03235,1.03235
1668895200000,1.03235,1.03235,1.03235,1.03235
1668898800000,1.03235,1.03235,1.03235,1.03235
1668902400000,1.03235,1.03235,1.03235,1.03235
1668906000000,1.03235,1.03235,1.03235,1.03235
1668909600000,1.03235,1.03235,1.03235,1.03235
1668913200000,1.03235,1.03235,1.03235,1.03235
1668916800000,1.03235,1.03235,1.03235,1.03235
1668920400000,1.03235,1.03235,1.03235,1.03235
1668924000000,1.03235,1.03235,1.03235,1.03235
1668927600000,1.03235,1.03235,1.03235,1.03235
1668931200000,1.03235,1.03235,1.03235,1.03235
1668934800000,1.03235,1.03235,1.03235,1.03235
1668938400000,1.03235,1.03235,1.03235,1.03235
1668942000000,1.03235,1.03235,1.03235,1.03235
1668945600000,1.03235,1.03235,1.03235,1.03235
1668949200000,1.03235,1.03235,1.03235,1.03235
1668952800000,1.03235,1.03235,1.03235,1.03235
1668956400000,1.03235,1.03235,1.03235,1.03235
1668960000000,1.03235,1.03235,1.03235,1.03235
1668963600000,1.03235,1.03235,1.03235,1.03235
1668967200000,1.03235,1.03235,1.03235,1.03235
1668970800000,1.03235,1.03235,1.03235,1.03235
1668974400000,1.03235,1.03235,1.03235,1.03235
1668978000000,1.03235,1.03235,1.03235,1.03235
1668981600000,1.03227,1.03259,1.03213,1.0324
1668985200000,1.03241,1.0333,1.03235,1.03304
1668988800000,1.03304,1.03327,1.03109,1.03159
1668992400000,1.0316,1.03185,1.03001,1.03116
1668996000000,1.03116,1.03117,1.02881,1.02882
1668999600000,1.02883,1.03023,1.0288,1.03013
1669003200000,1.03012,1.03035,1.02765,1.02809
1669006800000,1.02809,1.02834,1.02722,1.02823
1669010400000,1.02824,1.02869,1.02572,1.02592
1669014000000,1.02592,1.02734,1.025,1.02549
1669017600000,1.0255,1.02732,1.02509,1.02546
1669021200000,1.02546,1.02589,1.0226,1.02266
1669024800000,1.02267,1.02431,1.02262,1.02397
1669028400000,1.02397,1.02462,1.02321,1.02343
1669032000000,1.02343,1.02443,1.02281,1.02395
1669035600000,1.02396,1.02558,1.02325,1.02542
1669039200000,1.02543,1.02565,1.02387,1.02557
1669042800000,1.02558,1.02625,1.02392,1.02395
1669046400000,1.02397,1.02505,1.02318,1.02371
1669050000000,1.02372,1.02377,1.02227,1.02323
1669053600000,1.02322,1.02436,1.02302,1.02347
1669057200000,1.02348,1.02482,1.02347,1.02393
1669060800000,1.02395,1.02465,1.02321,1.02418
1669064400000,1.02421,1.02425,1.0237,1.02387
1669068000000,1.02383,1.02426,1.02375,1.02412
1669071600000,1.02421,1.02464,1.02399,1.0245
1669075200000,1.02451,1.02547,1.02417,1.02532
1669078800000,1.02532,1.0268,1.02511,1.02606
1669082400000,1.02604,1.0266,1.0258,1.02646
1669086000000,1.02645,1.02674,1.02601,1.02613
1669089600000,1.02611,1.02627,1.02575,1.02601
1669093200000,1.02601,1.02614,1.02456,1.02532
1669096800000,1.02532,1.02594,1.02464,1.02471
1669100400000,1.02473,1.02675,1.02459,1.02655
1669104000000,1.02657,1.02813,1.02533,1.02713
1669107600000,1.02712,1.02861,1.02618,1.02686
1669111200000,1.02686,1.02899,1.02669,1.02801
1669114800000,1.02802,1.02908,1.02617,1.02699
1669118400000,1.027,1.02715,1.02557,1.02714
1669122000000,1.02712,1.02766,1.02593,1.02603
1669125600000,1.02606,1.02695,1.02538,1.02651
1669129200000,1.02649,1.02886,1.02632,1.02833
1669132800000,1.02833,1.02847,1.02667,1.02748
1669136400000,1.02747,1.02958,1.02711,1.02956
1669140000000,1.02956,1.03082,1.02894,1.03053
1669143600000,1.03053,1.03057,1.02903,1.02952
1669147200000,1.02951,1.03042,1.02936,1.03002
1669150800000,1.03002,1.0306,1.02987,1.03036
1669154400000,1.03026,1.03051,1.03008,1.0304
1669158000000,1.03041,1.03106,1.03024,1.03104
1669161600000,1.03105,1.03211,1.03038,1.03052
1669165200000,1.03051,1.03134,1.03003,1.03107
1669168800000,1.03106,1.03247,1.0308,1.03238
1669172400000,1.03237,1.03238,1.0312,1.03154
1669176000000,1.03153,1.03171,1.03102,1.0317
1669179600000,1.03168,1.03309,1.03141,1.03271
1669183200000,1.03271,1.03359,1.03217,1.03312
1669186800000,1.03311,1.03486,1.03277,1.0343
1669190400000,1.0343,1.03431,1.03108,1.03132
1669194000000,1.03133,1.03264,1.03018,1.03249
1669197600000,1.03249,1.03249,1.02963,1.03116
1669201200000,1.03117,1.03248,1.03076,1.03197
1669204800000,1.03199,1.03294,1.03147,1.03231
1669208400000,1.03229,1.03404,1.0317,1.03317
1669212000000,1.03316,1.0375,1.03265,1.03677
1669215600000,1.0368,1.03837,1.03438,1.0376
1669219200000,1.03761,1.03785,1.03553,1.03633
1669222800000,1.0363,1.03733,1.03566,1.03637
1669226400000,1.03636,1.03793,1.03591,1.03742
1669230000000,1.03744,1.04048,1.03666,1.04006
1669233600000,1.04008,1.0403,1.03909,1.04024
1669237200000,1.04026,1.04031,1.03932,1.03942
1669240800000,1.03914,1.03996,1.03914,1.03957
1669244400000,1.03968,1.04191,1.03964,1.04175
1669248000000,1.04178,1.04192,1.0405,1.04151
1669251600000,1.0415,1.0425,1.04111,1.04232
1669255200000,1.04233,1.04354,1.04174,1.04317
1669258800000,1.04317,1.04477,1.04304,1.04458
1669262400000,1.04458,1.04484,1.04316,1.04462
1669266000000,1.04463,1.04466,1.04334,1.04337
1669269600000,1.04338,1.04385,1.04296,1.04303
1669273200000,1.04303,1.04396,1.0415,1.04159
1669276800000,1.0416,1.04208,1.03999,1.04059
1669280400000,1.04059,1.04253,1.04059,1.04191
1669284000000,1.04191,1.04291,1.03924,1.04053
1669287600000,1.04055,1.04086,1.03816,1.04044
1669291200000,1.04044,1.04141,1.03978,1.04119
1669294800000,1.04117,1.04254,1.04077,1.04226
1669298400000,1.04228,1.04273,1.04157,1.04221
